"_time","All_Traffic.dvc","All_Traffic.src","All_Traffic.dest","All_Traffic.dest_port","values(All_Traffic.action)","values(All_Traffic.protocol)","values(All_Traffic.src_zone)","values(All_Traffic.dest_zone)"
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36852,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36857,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36858,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36859,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36863,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36864,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36865,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36870,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36871,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36872,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36873,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36874,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36876,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36878,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36880,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36886,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36888,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36890,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36892,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36894,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36895,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",36898,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37065,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37117,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37153,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37304,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37347,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37362,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37375,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37414,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37426,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37534,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37536,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37545,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37612,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37616,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37645,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.39",37672,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30801,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30812,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30835,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30838,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30840,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30846,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30875,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30876,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30880,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30882,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30884,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",30885,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",31000,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",31402,teardown,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",31405,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",31411,"allowed teardown",ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",31415,allowed,ip,"CUST-DISTRIBUTION-CN",agg
"2021-06-08T00:00:00.000-0500",bdn2f50,"10.89.4.1","156.55.112.40",31423,allowed,ip,"CUST-DISTRIBUTION-CN",agg
